Title,Latitude,Longitude,Region,Country,Zone Type,Zone Specialization,Management Type,Management Company,SEZ Framework,Nearest Airport,Nearest Airport Distance (km),airportlat,airportlong,Capital City,Capital City Distance (km),capitallat,capitallong,Nearest Port,Nearest Port Distance (km),Note,URL,Populous City,Populous City Distance (km),portlat,portlong,Size (Hectares),size_class,Source,Status,ID,Created,Created By,Modified,Modified By
"Nhon Hoi Economic Zone Industrial Zone","13.8261219","109.2628905","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","Saigon - Nhon Hoi Industrial Park Joint Stock Company (SNP)","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Phu Cat Airport","27.9","13.9549999","109.0419998","Hanoi","880.3","21.0333","105.85","Thi Nai","5.7",,"http://nhonhoiip.com.vn/","Quy Nhon","10.3","13.77764","109.24708","12000","7",,"Active","5076","4/24/2021 7:05","fergal hourigan","11/19/2021 9:05","fergal hourigan"
"Nhuan Trach Industrial Zone","20.8639477","105.5435494","Southeast Asia","Vietnam","Diversified Zone",,"Public","Hoa Binh Management Board of Industrial Parks","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Noi Bai International Airport","48.3","21.2212009","105.8069992","Hanoi","37","21.0333","105.85","Hanoi","37.9",,"http://ips.hoabinh.gov.vn/english/index.php","Hòa Bình","22.1","21.02933","105.8621","219","5",,"Active","5077","4/24/2021 7:05","fergal hourigan","11/19/2021 9:05","fergal hourigan"
"Ninh Thuy Industrial Zone","12.5143568","109.2357793","Southeast Asia","Vietnam","Diversified Zone",,"Public","Ministry of Planning and Investment of Khanh Hoa","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Cam Ranh Airport","57.5","11.9982004","109.2190018","Hanoi","1,014.5","21.0333","105.85","Nha Trang","29.4",,"https://en.khanhhoa.gov.vn/vi/econimic-zones-industrial-zones/ninh-thuy-industrial-zone-4060","Nha Trang","30.3","12.25253","109.1997","250","5",,"Active","5078","4/24/2021 7:05","fergal hourigan","11/19/2021 9:05","fergal hourigan"
"Phan Thiet 1 Industrial Zone","10.9560829","108.1014883","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","Binh Thuan Construction Material & Mineral Company. Binh Thuan Industrial Zones Authority","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Lien Khuong Airport","93","11.75","108.366997","Hanoi","1,147.3","21.0333","105.85","Vung Tau","131.9",,"http://ipvn.vn/phan-thiet-1-industrial-park-pd122608.html?lang=en","Phan Thiết","2.5","10.32563","107.0805","68","4",,"Active","5079","4/24/2021 7:05","fergal hourigan","11/19/2021 9:05","fergal hourigan"
"Phan Thiet 2 Industrial Zone","10.9558254","108.1133033","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","Trung Nguyen Steel Co. Ltd. Binh Thuan Industrial Zones Authority","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Lien Khuong Airport","92.6","11.75","108.366997","Hanoi","1,147.6","21.0333","105.85","Cam Ranh","154.2",,"https://kland.vn/en/IndustrialPark/phan-thiet-2-industrial-park-binh-thuan-p238.html","Phan Thiết","2.9","11.90338","109.14451","55.7","4",,"Active","5080","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Pho Noi A Industrial","20.9568002","106.023469","Southeast Asia","Vietnam","Diversified Zone",,"Public","Pho Noi A Industrial Zone Operation Management Company","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Noi Bai International Airport","37","21.2212009","105.8069992","Hanoi","19.9","21.0333","105.85","Hanoi","18.6",,"http://investvietnam.gov.vn/en/industrial-zones.pd/pho-noi-a-industrial-park.html, http://phonoia-ip.com.vn/","Hanoi","19.9","21.02933","105.8621","688.5","5",,"Active","5081","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Đà Nẵng  Hi-Tech Park","16.0471659","108.1716863","Southeast Asia","Vietnam","Specialized Zone","Tech","Public","Danang Hi-Tech Park And Industrial Zones Authority","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Da Nang International Airport","2.9","16.0438995","108.1989975","Hanoi","606.7","21.0333","105.85","Red Beach","3",,"https://dhpiza.danang.gov.vn/web/dhpiza","Da Nang","6.4","16.07063","108.1847","1128.4","6",,"Under Development","5082","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Phu Bai Industrial Zone","16.3833911","107.6941681","Southeast Asia","Vietnam","Diversified Zone",,"Public","Industrial Park Infrastructure Investment and Development Company Limited","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Phu Bai Airport","2.2","16.4015007","107.7030029","Hanoi","552.9","21.0333","105.85","Hue","14.5",,"http://investvietnam.gov.vn/vi/kcn.pd/kcn-phu-bai.html","Huế","15.5","16.46803","107.5905","74347","7",,"Active","5083","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Phu Gia Industrial Park","10.7941373","106.6565593","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","Ho Chi Minh General Import Export and Investment Joint Stock Company","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Tan Son Nhat International Airport","2.8","10.8188","106.6520004","Hanoi","1,143.1","21.0333","105.85","Saigon","7.8",,"https://eng.binhduong.gov.vn/dautuphattrien/Lists/IndustrialClusters/DispForm.aspx?ID=11&ContentTypeId=0x01006B434E144EA34B09B66CBCE45AAE3E9100339965F4371C384CA4548BAE22DF23FE","Ho Chi Minh City","4.5","10.75853","106.7181","133","5",,"Active","5084","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Nam Dong Ha Industrial Zone","16.8187034","107.0967962","Southeast Asia","Vietnam","Diversified Zone",,"Public","Management Board of Quang Tri Province Industrial Zones Project","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Phu Bai Airport","79.6","16.4015007","107.7030029","Hanoi","487.2","21.0333","105.85","Hue","65.5",,"https://ipa.quangtri.gov.vn/en/investment-promotion/investment-opportunities/industrial-zones-14.html","Ðông Hà","5.2","16.46803","107.5905","136","5",,"Active","5085","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Phu Nghia Industrial Park","20.926777","105.6742505","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","Phu My Industrial Development JSC","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Noi Bai International Airport","35.6","21.2212009","105.8069992","Hanoi","21.8","21.0333","105.85","Hanoi","22.6",,"http://phumygroup.com.vn/linh-vuc-kinh-doanh-khu-cong-nghiep-phu-nghia/?lang=en","Hanoi","21.8","21.02933","105.8621","170","5",,"Active","5086","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Phu Tai Industrial Zone","10.9560845","108.1018778","Southeast Asia","Vietnam","Diversified Zone",,"Public","Binh Dinh Economic Zone Administration","Decree No.82/2018/ND-CP, Decision No. 1127/1998/QD-TTg","Lien Khuong Airport","93","11.75","108.366997","Hanoi","1,147.3","21.0333","105.85","Vung Tau","132",,"http://kkt.kktbinhdinh.vn/en/3016_phu-tai-industrial-zone.aspx%23.VKDPTsgIg","Phan Thiết","2.5","10.32563","107.0805","345","5",,"Active","5087","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Quang Chau Industrial Zone","21.2181028","106.1119789","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","Sai Gon - Bac Giang Industrial Zone Development Co.,Ltd, Bac Ninh Industrial Zones Authority","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Noi Bai International Airport","31.7","21.2212009","105.8069992","Hanoi","34.1","21.0333","105.85","Hanoi","33.4",,"https://en.bacgiang.gov.vn/detailed-news/-/asset_publisher/MVQI5B2YMPsk/content/quang-chau-industrial-zo-1","Bắc Ninh","5.1","21.02933","105.8621","600","5",,"Active","5088","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Que Vo 1 Expansion Industrial Zone","21.1422545","106.1310003","Southeast Asia","Vietnam","Diversified Zone",,"Public","KinhBac City Urban Development Corporation, Bac Ninh Industrial Zones Authority","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Noi Bai International Airport","34.8","21.2212009","105.8069992","Hanoi","31.6","21.0333","105.85","Hanoi","30.6",,"http://izabacninh.gov.vn/en/xem-tin-tuc/bac-ninh-industrial-zones-4/que-vo-industrial-park-6564.html","Bắc Ninh","7.5","21.02933","105.8621","300","5",,"Active","5089","4/24/2021 7:05","fergal hourigan","11/19/2021 9:00","fergal hourigan"
"Que Vo 2 Industrial Zone","21.1313002","106.1829732","Southeast Asia","Vietnam","Diversified Zone",,"Public","KinhBac City Urban Development Corporation, Bac Ninh Industrial Zones Authority","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Noi Bai International Airport","40.3","21.2212009","105.8069992","Hanoi","36.3","21.0333","105.85","Hanoi","35.2",,"http://izabacninh.gov.vn/en/xem-tin-tuc/bac-ninh-industrial-zones-4/que-vo-2-industrial-park-6558.html","Bắc Ninh","12.6","21.02933","105.8621","596.4","5",,"Active","5090","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Que Vo 3 Industrial Zone","21.1313785","106.1829731","Southeast Asia","Vietnam","Diversified Zone",,"Public","KinhBac City Urban Development Corporation, Bac Ninh Industrial Zones Authority","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Noi Bai International Airport","40.3","21.2212009","105.8069992","Hanoi","36.3","21.0333","105.85","Hanoi","35.2",,"http://izabacninh.gov.vn/en/xem-tin-tuc/bac-ninh-industrial-zones-4/que-vo-3-industrial-park-6078.html","Bắc Ninh","12.6","21.02933","105.8621","524","5",,"Active","5091","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Quyet Thang Industrial Zone","21.5808416","105.756089","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","Hoan Viet Trading and Investment Joint Stock Company","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Noi Bai International Airport","40.4","21.2212009","105.8069992","Hanoi","61.7","21.0333","105.85","Hanoi","62.4",,"https://iipvietnam.com/khu-cong-nghiep-quyet-thang-thai-nguyen-212531.html","Thái Nguyên","7.9","21.02933","105.8621","200","5",,"Active","5092","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Rach Bap Industrial Park","11.1332713","106.5361164","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","Dau Tieng Rubber One Member Company Limited","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Tan Son Nhat International Airport","37.2","10.8188","106.6520004","Hanoi","1,104.5","21.0333","105.85","Saigon","46.2",,"www.rachbapip.com, http://rachbapip.com/","Thu Dau Mot","22.3","10.75853","106.7181","278.6","5",,"Active","5093","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Sai Gon - Chan May Industrial Park And Non Tarrif Zone","19.4583391","107.6008115","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","Sai Gon - Hue Investment Corporation","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Cat Bi International Airport","177","20.8194008","106.7249985","Hanoi","253.3","21.0333","105.85","Basuo","114.2",,"www.saigonhueinvest.com","Thái Bình","172.6","19.09663","108.6183","65906","7",,"Active","5094","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Song Khe - Noi Hoang Expansion Industrial Zone","21.2471099","106.1772866","Southeast Asia","Vietnam","Diversified Zone",,"Public","The Office of Bacgiang Provincial People's Committee","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Noi Bai International Airport","38.5","21.2212009","105.8069992","Hanoi","41.5","21.0333","105.85","Hanoi","40.7",,"https://en.bacgiang.gov.vn/detailed-news/-/asset_publisher/MVQI5B2YMPsk/content/song-khe-noi-hoang-industrial-zone-222-ha-","Bac Giang","3.2","21.02933","105.8621","222","5",,"Active","5095","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Song Tra Industrial Park","20.4464701","106.3365387","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","TBS Song Tra Joint Stock Company","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Cat Bi International Airport","58","20.8194008","106.7249985","Hanoi","82.7","21.0333","105.85","Haiphong","59.7",,"http://investvietnam.gov.vn/en/industrial-zones.pd/song-tra-industrial-park.html","Thái Bình","0.6","20.86833","106.6905","200","5",,"Active","5096","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Suoi Dau Industrial Zone","12.1512214","109.069066","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","Investment and Trade Company of Khanh Hoa","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Cam Ranh Airport","23.6","11.9982004","109.2190018","Hanoi","1,046.6","21.0333","105.85","Nha Trang","18.1",,"http://khanhhoainvest.gov.vn/blog/article/suoi-dau-industrial-zone","Nha Trang","15.5","12.25253","109.1997","152","5",,"Active","5097","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Tan Binh Industrial Zone","10.8197712","106.6262963","Southeast Asia","Vietnam","Diversified Zone",,"Public","Binh Phuoc Economic Zones Authority","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Tan Son Nhat International Airport","2.8","10.8188","106.6520004","Hanoi","1,140","21.0333","105.85","Saigon","12.1",,"http://en.tanbinhip.com/","Ho Chi Minh City","8.7","10.75853","106.7181","128.7","5",,"Active","5098","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Tan Duc Industrial Zone","10.7948227","106.4702323","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","Tan Duc Investment JSC","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Tan Son Nhat International Airport","20.1","10.8188","106.6520004","Hanoi","1,141.7","21.0333","105.85","Saigon","27.4",,"http://kcntanduc.vn/","Thu Dau Mot","27.8","10.75853","106.7181","150","5",,"Active","5099","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Tan Hiep A Industrial Park","10.9646637","106.8541936","Southeast Asia","Vietnam","Diversified Zone",,"Public","Dapark Construction and Real Estate Corporation","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Tan Son Nhat International Airport","27.4","10.8188","106.6520004","Hanoi","1,126","21.0333","105.85","Saigon","27.3",,"http://investvietnam.gov.vn/en/industrial-zones.pd/tan-hiep-a-industrial-park.html","Biên Hòa","2.7","10.75853","106.7181","528630","8",,"Active","5100","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Tan Phu Industrial Zone","10.922142","106.5330466","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","Tin Nghia One – Member Co. Ltd. Dong Nai Industrial Zones Authority","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Tan Son Nhat International Airport","17.4","10.8188","106.6520004","Hanoi","1,127.9","21.0333","105.85","Saigon","27.2",,"http://tnmonex.com/AboutUs.aspx","Thu Dau Mot","14.1","10.75853","106.7181","104","5",,"Active","5101","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Nam Can Coastal Economic Zone","9.1830243","105.1480976","Southeast Asia","Vietnam","Free Trade Zone",,"Public","Board of Management Board of Economic Zone of Ca Mau Province","Decision No. 1353/QD·TTg","CÃ  Mau Airport","3.3","9.177667","105.177778","Hanoi","1,321.3","21.0333","105.85","Can Tho","118",,"http://banqlkkt.camau.gov.vn/wps/portal/hdkdxtdt/kktnc","Cà Mau","0.7","10.03513","105.7869","1100","6",,"Active","5102","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Doung Chhiv Phnom Den Special Economic Zone","10.5953955","104.8752892","Southeast Asia","Cambodia","Diversified Zone","N/A","Private","Doung Chhiv Special Economic Zone Ltd.","Sub Decre No140 dated 08 December 2006","Rach Gia Airport","76.3","9.95803","105.1323795","Phnom Penh","106.4","11.55","104.9166","My Tho","72.6",,"https://data.opendevelopmentcambodia.net/en/dataset/subdecreeno140ondoungchhivphnomdensez","Chau Doc","28.9","10.33193","105.4819","79","4",,"Under Development","5103","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Cái Lân Industrial Park","20.972393","107.0448962","Southeast Asia","Vietnam","Export Processing Zone",,"Public-Private Partnership","Quang Ninh Construction & Cement JSC","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Cat Bi International Airport","37.4","20.8194008","106.7249985","Hanoi","124.4","21.0333","105.85","Quang Ninh","0.8",,"http://www.chothuexuong.com.vn/en/quang-ninh-industrial-park/cai-lan-industrial-zone/, https://www.tdc-vietnam.com/factory/area/detail/113/","Hạ Long","5.9","20.97234","107.05224","62.22","4",,"Active","5104","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Thaco - Thai Binh Industrial Park","20.4417364","106.3425813","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","THACO - Thai Binh Agricultural Industrial Zone Investment Co., Ltd.","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Cat Bi International Airport","57.9","20.8194008","106.7249985","Hanoi","83.5","21.0333","105.85","Haiphong","59.7",,"http://investvietnam.gov.vn/en/industrial-zones.pd/thaco---thai-binh-industrial-park.html","Thái Bình","1.4","20.86833","106.6905","194.4","5",,"Active","5105","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Thanh Ha Industrial Zone","11.6244166","108.99388","Southeast Asia","Vietnam","Diversified Zone",,"Public","Hai Duong Industrial Park Management Board","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Cam Ranh Airport","48.3","11.9982004","109.2190018","Hanoi","1,099.8","21.0333","105.85","Cam Ranh","35.1",,"https://haiduong.eregulations.org/","Phan Rang-Tháp Chàm","6.5","11.90338","109.14451","400","5",,"Active","5106","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Thuan Thanh 2 Industrial Zone","21.0625688","106.1029937","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","Bac Ninh Industrial Zones Authority, Shun Far Land Deverlopment Co.,Ltd.","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Noi Bai International Airport","35.4","21.2212009","105.8069992","Hanoi","26.5","21.0333","105.85","Hanoi","25.3",,"http://izabacninh.gov.vn/en/xem-tin-tuc/bac-ninh-industrial-zones-4/thuan-thanh-2-industrial-park-6552.html","Bắc Ninh","14","21.02933","105.8621","252","5",,"Active","5107","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
"Thuan Thanh 3 Industrial Zone","21.0439437","106.0592571","Southeast Asia","Vietnam","Diversified Zone",,"Public-Private Partnership","Bac Ninh Industrial Zones Authority, Khai Son Company Limited,  Trung Quy Bac Ninh Investment JSC","Decree No.82/2018/ND-CP on Management of Industrial Parks and Economic Zones, Decree No 218/2013/ND-CP ","Noi Bai International Airport","32.8","21.2212009","105.8069992","Hanoi","21.8","21.0333","105.85","Hanoi","20.5",,"http://izabacninh.gov.vn/en/xem-tin-tuc/bac-ninh-industrial-zones-4/thuan-thanh-3-industrial-park-6559.html","Bắc Ninh","15.9","21.02933","105.8621","1000","5",,"Active","5108","4/24/2021 7:05","fergal hourigan","11/19/2021 9:06","fergal hourigan"
